Supplier,Location,Working days,Division,Vehicle Number,Vehicle Type, Rental , Rental (As per the Working days) , Total KM , OT , Night Out , Excess milage , Excess milage Rate , Excess Amount , OT Amount , Night Out Amount , Total with out VAT , Rental VAT 18% , Total with VAT , Absent  , Temporary  hired vehicle charges , Penalty Amount , No pay rate , No pay Amount , Credit amount with out VAT , Credit VAT Total 18% , Credit amount with VAT , Final Payment with out VAT , Final Payment  VAT 18% , Final Payment with  VAT 
Prime,Katunayaka,29.00,BTS Operation,PD-1734,4 X 4 Double cab," 227,166.67 "," 212,510.76 "," 2,113.93 ", 60.00 , -   ,, 80.17 , -   ," 5,556.60 ", -   ," 218,067.36 "," 39,252.12 "," 257,319.48 ", 2.00 , -   ," 4,000.00 "," 7,327.96 ",," (4,000.00)", (720.00)," (4,720.00)"," 214,067.36 "," 38,532.12 "," 252,599.48 "
CS Tours,kadawatha,6.00,BTS Operation,KS-1374,Self-Driven Passenger Car," 81,500.00 "," 15,774.19 ", 329.00 , -   , -   ,, 30.50 , -   , -   , -   ," 15,774.19 "," 2,839.35 "," 18,613.55 ", -   , -   , -   ," 2,629.03 ",, -   , -   , -   ," 15,774.19 "," 2,839.35 "," 18,613.55 "
Prime,Katunayaka,31.00,BTS Operation,PC-8556,Self-Driven 4 X 4 Double cab," 137,025.00 "," 137,025.00 "," 1,392.22 ", -   , -   ,, 51.45 , -   , -   , -   ," 137,025.00 "," 24,664.50 "," 161,689.50 ", -   , -   , -   ," 4,420.16 ",, -   , -   , -   ," 137,025.00 "," 24,664.50 "," 161,689.50 "
CS Tours,Kurunegala,31.00,Civil,PE-0852,Van Field Use," 125,300.00 "," 125,300.00 "," 2,916.00 ", 43.00 , -   , 416.00 , 55.00 ," 22,880.00 "," 3,982.23 ", -   ," 152,162.23 "," 27,389.20 "," 179,551.43 ", -   , -   , -   ," 4,041.94 ",, -   , -   , -   ," 152,162.23 "," 27,389.20 "," 179,551.43 "
Prime,Kurunegala,31.00,Sites Acquisition,CAN-4723,Passenger Car," 139,500.00 "," 139,500.00 "," 2,753.00 ", 39.50 , -   , 253.00 , 53.40 ," 13,510.20 "," 3,673.50 ", -   ," 156,683.70 "," 28,203.07 "," 184,886.77 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 156,683.70 "," 28,203.07 "," 184,886.77 "
Prime,Kurunegala,31.00,Sites Acquisition,CAQ-0450,Van Field Use," 125,300.00 "," 125,300.00 "," 3,406.00 ", 100.50 , 8.00 , 906.00 , 55.00 ," 49,830.00 "," 9,307.31 "," 3,200.00 "," 187,637.31 "," 33,774.71 "," 221,412.02 ", -   , -   , -   ," 4,041.94 ",, -   , -   , -   ," 187,637.31 "," 33,774.71 "," 221,412.02 "
CS Tours,Kurunegala,31.00,Projects,PC-0040,Van Field Use," 125,300.00 "," 125,300.00 "," 2,511.00 ", 97.00 , -   , 11.00 , 55.00 , 605.00 ," 8,983.17 ", -   ," 134,888.17 "," 24,279.87 "," 159,168.04 ", -   , -   , -   ," 4,041.94 ",, -   , -   , -   ," 134,888.17 "," 24,279.87 "," 159,168.04 "
Prime,Kurunegala,31.00,BTS Operation,PC-4962,4 X 4 Double cab," 227,166.67 "," 227,166.67 "," 2,506.00 ", 19.00 , -   , 6.00 , 80.17 , 481.02 ," 1,759.59 ", -   ," 229,407.28 "," 41,293.31 "," 270,700.59 ", -   , -   , -   ," 7,327.96 ",, -   , -   , -   ," 229,407.28 "," 41,293.31 "," 270,700.59 "
Prime,Kurunegala,31.00,RND,PC-3390,Passenger Van," 180,166.67 "," 180,166.67 "," 3,465.00 ", 71.00 , -   , 965.00 , 72.17 ," 69,644.05 "," 6,374.38 ", -   ," 256,185.10 "," 46,113.32 "," 302,298.42 ", -   , -   , -   ," 5,811.83 ",, -   , -   , -   ," 256,185.10 "," 46,113.32 "," 302,298.42 "
Prime,Matara,31.00,Civil,CAO-2620,Passenger Car," 139,500.00 "," 139,500.00 "," 2,515.00 ", 45.50 , -   , 15.00 , 53.40 , 801.00 ," 4,231.50 ", -   ," 144,532.50 "," 26,015.85 "," 170,548.35 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 144,532.50 "," 26,015.85 "," 170,548.35 "
Prime,Matara,31.00,Sites Acquisition,CAW-8684,Passenger Car," 139,500.00 "," 139,500.00 "," 2,675.00 ", 20.00 , -   , 175.00 , 53.40 ," 9,345.00 "," 1,860.00 ", -   ," 150,705.00 "," 27,126.90 "," 177,831.90 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 150,705.00 "," 27,126.90 "," 177,831.90 "
Prime,Matara,31.00,BTS Operation,PF-2260,4 X 4 Double cab," 227,166.67 "," 227,166.67 "," 2,002.84 ", 38.50 , -   ,, 80.17 , -   ," 3,565.49 ", -   ," 230,732.16 "," 41,531.79 "," 272,263.94 ", -   , -   , -   ," 7,327.96 ",, -   , -   , -   ," 230,732.16 "," 41,531.79 "," 272,263.94 "
Prime,Matara,31.00,BTS Operation,JH-4926,Passenger Van," 134,500.00 "," 134,500.00 "," 4,012.00 ", 50.00 , -   ," 1,512.00 ", 64.00 ," 96,768.00 "," 4,489.00 ", -   ," 235,757.00 "," 42,436.26 "," 278,193.26 ", -   , -   , -   ," 4,338.71 ",, -   , -   , -   ," 235,757.00 "," 42,436.26 "," 278,193.26 "
Prime,Panadura,12.00,Sites Acquisition,CBF-7130,Passenger Car," 122,100.00 "," 47,264.52 "," 1,569.00 ", 30.00 , -   , 69.00 , 53.40 ," 3,684.60 "," 2,790.00 ", -   ," 53,739.12 "," 9,673.04 "," 63,412.16 ", 6.00 , -   ," 12,000.00 "," 3,938.71 ",," (12,000.00)"," (2,160.00)"," (14,160.00)"," 41,739.12 "," 7,513.04 "," 49,252.16 "
Prime,Panadura,31.00,Power,CAV-1171,Passenger Car," 139,500.00 "," 139,500.00 "," 2,543.00 ", 46.50 , -   , 43.00 , 53.40 ," 2,296.20 "," 4,324.50 ", -   ," 146,120.70 "," 26,301.73 "," 172,422.43 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 146,120.70 "," 26,301.73 "," 172,422.43 "
Prime,Panadura,31.00,BTS Operation,CBD-3756,Passenger Car," 139,500.00 "," 139,500.00 "," 2,381.00 ", 35.00 , -   ,, 53.40 , -   ," 3,255.00 ", -   ," 142,755.00 "," 25,695.90 "," 168,450.90 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 142,755.00 "," 25,695.90 "," 168,450.90 "
Prime,Panadura,31.00,BTS Operation,JW-4703,4 X 4 Double cab," 227,166.67 "," 227,166.67 "," 3,784.00 ", 127.50 , -   ," 1,284.00 ", 80.17 ," 102,938.28 "," 11,807.78 ", -   ," 341,912.73 "," 61,544.29 "," 403,457.02 ", -   , -   , -   ," 7,327.96 ",, -   , -   , -   ," 341,912.73 "," 61,544.29 "," 403,457.02 "
Prime,Polonnaruwa,31.00,BTS Operation,PD-4310,4 X 4 Double cab," 227,166.67 "," 227,166.67 "," 2,904.00 ", 101.50 , -   , 404.00 , 80.17 ," 32,388.68 "," 9,399.92 ", -   ," 268,955.27 "," 48,411.95 "," 317,367.21 ", -   , -   , -   ," 7,327.96 ",, -   , -   , -   ," 268,955.27 "," 48,411.95 "," 317,367.21 "
Prime,Polonnaruwa,30.00,BTS Operation,PC-0387,Passenger Van," 180,166.67 "," 174,354.84 "," 3,012.00 ", 74.50 , -   , 512.00 , 72.17 ," 36,951.04 "," 6,688.61 ", -   ," 217,994.49 "," 39,239.01 "," 257,233.50 ", 1.00 , -   ," 2,000.00 "," 5,811.83 ",," (2,000.00)", (360.00)," (2,360.00)"," 215,994.49 "," 38,879.01 "," 254,873.50 "
Prime,Rathnapura,31.00,RND,CAO-2256,Passenger Car," 139,500.00 "," 139,500.00 "," 2,272.00 ", 10.50 , -   ,, 53.40 , -   , 976.50 , -   ," 140,476.50 "," 25,285.77 "," 165,762.27 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 140,476.50 "," 25,285.77 "," 165,762.27 "
Prime,Rathnapura,31.00,Sites Acquisition,CAY-8398,Passenger Car," 139,500.00 "," 139,500.00 "," 5,014.00 ", 77.00 , -   ," 2,514.00 ", 53.40 ," 134,247.60 "," 7,161.00 ", -   ," 280,908.60 "," 50,563.55 "," 331,472.15 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 280,908.60 "," 50,563.55 "," 331,472.15 "
Prime,Thanamalwila,31.00,BTS Operation,PB-6017,4 X 4 Double cab," 227,166.67 "," 227,166.67 "," 2,552.00 ", 36.50 , -   , 52.00 , 80.17 ," 4,168.84 "," 3,380.27 ", -   ," 234,715.78 "," 42,248.84 "," 276,964.61 ", -   , -   , -   ," 7,327.96 ",, -   , -   , -   ," 234,715.78 "," 42,248.84 "," 276,964.61 "
CS Tours,Thanamalwila,31.00,Civil,PJ-8253,Van Field Use," 125,300.00 "," 125,300.00 "," 2,709.00 ", 49.50 , -   , 209.00 , 55.00 ," 11,495.00 "," 4,584.20 ", -   ," 141,379.20 "," 25,448.26 "," 166,827.45 ", -   , -   , -   ," 4,041.94 ",, -   , -   , -   ," 141,379.20 "," 25,448.26 "," 166,827.45 "
Prime,Nittambuwa,19.00,BTS Operation,PB-3719,Van Field Use," 104,853.33 "," 64,264.94 "," 1,265.13 ", 7.00 , -   , -   , 55.00 , -   , 648.27 , -   ," 64,913.21 "," 11,684.38 "," 76,597.59 ", -   , -   , -   ," 3,382.37 ",, -   , -   , -   ," 64,913.21 "," 11,684.38 "," 76,597.59 "
Prime,Welikada,31.00,BTS Operation,CAT-4615,Self-Driven Passenger Car," 84,000.00 "," 84,000.00 "," 2,136.00 ", -   , -   ,, 30.50 , -   , -   , -   ," 84,000.00 "," 15,120.00 "," 99,120.00 ", -   , -   , -   ," 2,709.68 ",, -   , -   , -   ," 84,000.00 "," 15,120.00 "," 99,120.00 "
Prime,Welikada,31.00,Pool,CAU-8614,Passenger Car," 139,500.00 "," 139,500.00 "," 3,359.00 ", 78.50 , 1.00 , 859.00 , 53.40 ," 45,870.60 "," 7,300.50 ", 525.00 ," 193,196.10 "," 34,775.30 "," 227,971.40 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 193,196.10 "," 34,775.30 "," 227,971.40 "
Prime,Welikada,30.00,Pool,CAA-1612,Passenger Car," 139,500.00 "," 135,000.00 "," 3,335.00 ", 84.50 , -   , 835.00 , 53.40 ," 44,589.00 "," 7,858.50 ", -   ," 187,447.50 "," 33,740.55 "," 221,188.05 ", 1.00 , -   ," 2,000.00 "," 4,500.00 ",," (2,000.00)", (360.00)," (2,360.00)"," 185,447.50 "," 33,380.55 "," 218,828.05 "
Prime,Welikada,30.00,Pool,KN-5597,Passenger Car," 139,500.00 "," 135,000.00 "," 3,530.00 ", 84.50 , 1.00 ," 1,030.00 ", 53.40 ," 55,002.00 "," 7,858.50 ", 525.00 ," 198,385.50 "," 35,709.39 "," 234,094.89 ", 1.00 , -   ," 2,000.00 "," 4,500.00 ",," (2,000.00)", (360.00)," (2,360.00)"," 196,385.50 "," 35,349.39 "," 231,734.89 "
Prime,Welikada,31.00,Pool,CAQ-5544,Passenger Car," 139,500.00 "," 139,500.00 "," 3,399.00 ", 49.00 , -   , 899.00 , 53.40 ," 48,006.60 "," 4,557.00 ", -   ," 192,063.60 "," 34,571.45 "," 226,635.05 ", -   ," 2,853.00 ", -   ," 4,500.00 ",," (2,853.00)", (513.54)," (3,366.54)"," 189,210.60 "," 34,057.91 "," 223,268.51 "
Prime,Welikada,31.00,Pool,CAO-1292,Passenger Car," 139,500.00 "," 139,500.00 "," 3,533.00 ", 79.50 , 2.00 ," 1,033.00 ", 53.40 ," 55,162.20 "," 7,393.50 "," 1,050.00 "," 203,105.70 "," 36,559.03 "," 239,664.73 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 203,105.70 "," 36,559.03 "," 239,664.73 "
Prime,Welikada,31.00,Pool,CAK-9887,Passenger Car," 139,500.00 "," 139,500.00 "," 3,911.00 ", 71.00 , 2.00 ," 1,411.00 ", 53.40 ," 75,347.40 "," 6,603.00 "," 1,050.00 "," 222,500.40 "," 40,050.07 "," 262,550.47 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 222,500.40 "," 40,050.07 "," 262,550.47 "
Prime,Welikada,31.00,Pool,CBJ-9817,Passenger Car," 139,500.00 "," 139,500.00 "," 3,677.00 ", 74.50 , -   ," 1,177.00 ", 53.40 ," 62,851.80 "," 6,928.50 ", -   ," 209,280.30 "," 37,670.45 "," 246,950.75 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 209,280.30 "," 37,670.45 "," 246,950.75 "
Prime,Welikada,30.00,Pool,CAW-7120,Passenger Car," 139,500.00 "," 135,000.00 "," 4,149.00 ", 56.50 , 3.00 ," 1,649.00 ", 53.40 ," 88,056.60 "," 5,254.50 "," 1,575.00 "," 229,886.10 "," 41,379.50 "," 271,265.60 ", 1.00 , -   ," 2,000.00 "," 4,500.00 ",," (2,000.00)", (360.00)," (2,360.00)"," 227,886.10 "," 41,019.50 "," 268,905.60 "
Prime,Welikada,31.00,Pool,CBC-0290,Passenger Car," 139,500.00 "," 139,500.00 "," 4,291.00 ", 87.00 , 1.00 ," 1,791.00 ", 53.40 ," 95,639.40 "," 8,091.00 ", 525.00 ," 243,755.40 "," 43,875.97 "," 287,631.37 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 243,755.40 "," 43,875.97 "," 287,631.37 "
Prime,Welikada,31.00,Pool,CAU-7591,Passenger Car," 139,500.00 "," 139,500.00 "," 3,630.00 ", 94.50 , 5.00 ," 1,130.00 ", 53.40 ," 60,342.00 "," 8,788.50 "," 2,625.00 "," 211,255.50 "," 38,025.99 "," 249,281.49 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 211,255.50 "," 38,025.99 "," 249,281.49 "
Prime,Welikada,31.00,Pool,CAZ-3165,Passenger Car," 139,500.00 "," 139,500.00 "," 4,324.00 ", 110.00 , 3.00 ," 1,824.00 ", 53.40 ," 97,401.60 "," 10,230.00 "," 1,575.00 "," 248,706.60 "," 44,767.19 "," 293,473.79 ", -   , -   , -   ," 4,500.00 ",, -   , -   , -   ," 248,706.60 "," 44,767.19 "," 293,473.79 "
Prime,Welikada,30.00,Pool,KX-8277,Passenger Car," 139,500.00 "," 135,000.00 "," 3,702.00 ", 62.50 , 3.00 ," 1,202.00 ", 53.40 ," 64,186.80 "," 5,812.50 "," 1,575.00 "," 206,574.30 "," 37,183.37 "," 243,757.67 ", 1.00 , -   ," 2,000.00 "," 4,500.00 ",," (2,000.00)", (360.00)," (2,360.00)"," 204,574.30 "," 36,823.37 "," 241,397.67 "
Shakya,Welikada,29.00,Pool,PA-1625,Van Field Use," 125,300.00 "," 117,216.13 "," 3,864.00 ", 106.00 , -   ," 1,364.00 ", 55.00 ," 75,020.00 "," 9,816.66 ", -   ," 202,052.79 "," 36,369.50 "," 238,422.29 ", 2.00 , -   ," 4,000.00 "," 4,041.94 ",," (4,000.00)", (720.00)," (4,720.00)"," 198,052.79 "," 35,649.50 "," 233,702.29 "
Shakya,Welikada,30.00,Pool,CAO-0269,Van Field Use," 125,300.00 "," 121,258.06 "," 3,044.00 ", 50.50 , 1.00 , 544.00 , 55.00 ," 29,920.00 "," 4,676.81 ", 400.00 ," 156,254.87 "," 28,125.88 "," 184,380.75 ", 1.00 , -   ," 2,000.00 "," 4,041.94 ",," (2,000.00)", (360.00)," (2,360.00)"," 154,254.87 "," 27,765.88 "," 182,020.75 "
Prime,Welikada,31.00,BTS Operation,PC-4084,Self-Driven 4 X 4 Double cab," 146,475.00 "," 146,475.00 "," 1,995.00 ", -   , -   ,, 51.45 , -   , -   , -   ," 146,475.00 "," 26,365.50 "," 172,840.50 ", -   , -   , -   ," 4,725.00 ",, -   , -   , -   ," 146,475.00 "," 26,365.50 "," 172,840.50 "
